-0.265007021,-0.519735124
-0.255019118,-0.517295346
-0.245069194,-0.528778448
0.737872213,-0.608173874
0.754799242,-0.596303771
0.82671924,-0.548226825
0.791625157,-0.566933397
0.761518294,-0.588533568
0.832392974,-0.540840454
0.85325484,-0.523964876
0.877116556,-0.509993164
0.895970869,-0.48689573
0.874832585,-0.501924018
0.935705715,-0.45016791
0.91758302,-0.464412551
0.977460379,-0.418748313
0.958333508,-0.427992205
0.982198235,-0.41514649
1.072068722,-0.338270376
1.016856346,-0.37415201
1.06159755,-0.348891713
0.968031748,-0.429575703
0.945588725,-0.453721475
0.971067179,-0.452779852
0.949020058,-0.456566525
0.925415787,-0.446824314
0.95142252,-0.440138833
0.97786697,-0.426961965
1.003252701,-0.408975576
1.027589278,-0.393204367
1.002814861,-0.376263189
1.027726378,-0.363547439
1.103262949,-0.343664196
1.080888605,-0.325913859
1.107602679,-0.302296872
1.134316753,-0.287679884
1.161066008,-0.26811636
1.233979348,-0.239101697
1.212040296,-0.225610824
1.284051659,-0.204044842
1.262913839,-0.189952515
1.383535177,-0.157895337
1.317354472,-0.146438951
1.345011869,-0.127437052
1.372669267,-0.108435153
1.444650458,-0.083524278
1.469744338,-0.06608356
1.494805286,-0.048592687
1.520650361,-0.030474506
1.501417165,-0.00693774
1.52823646,0.009518647
1.555929806,0.032465195
1.583605191,0.054439427
1.654424486,0.076895814
1.627528127,0.081080455
1.642420738,0.081879188
1.572675713,0.09447263
1.685010034,0.098235383
1.659542562,0.114660888
1.729455979,0.12554091
1.656935355,0.149283011
1.727596568,0.165436484
1.700194218,0.181657846
1.771834266,0.19283397
1.794389429,0.214100484
1.766155166,0.238746372
1.786838146,0.253479158
1.809010841,0.271547828
1.833631829,0.290995789
1.855551418,0.306730197
1.87804268,0.328064281
1.90207564,0.346678807
1.975630803,0.353945322
1.944437788,0.379547637
2.072182869,0.38321528
1.987399655,0.411237561
2.012090877,0.430611554
2.08907856,0.441274101
2.059088895,0.471912649
2.135459267,0.479771874
2.158078128,0.496970627
2.179905704,0.519551125
2.200671441,0.529197013
2.223141358,0.545553578
2.191534718,0.574640447
2.271477028,0.586350924
2.294737813,0.604326727
2.318086314,0.624209311
2.282683964,0.649430672
2.36149095,0.660032988
2.383277322,0.6776571
2.404789906,0.691968682
2.429551139,0.713268497
2.4535841,0.729883023
2.416932601,0.756765607
2.498614956,0.766896408
2.5220508,0.785685424
2.484690848,0.813861548
2.565580068,0.82237647
2.587448762,0.836913272
2.611594495,0.856407351
2.634717722,0.870925565
2.596153566,0.89971458
2.679899211,0.90777724
2.702665908,0.924817143
2.724596114,0.942288246
2.684214974,0.972487
2.768021959,0.977089315
2.792077523,0.992679797
3.600382212,1.631609034
3.607460354,1.781175449
3.586079215,1.685374202
3.584224947,1.824868281
3.576073094,1.845426942
3.572838831,1.866072829
3.552480301,1.885848939
3.553285919,1.90870266
3.528068671,1.807580176
3.524205738,1.908544799
3.484090401,1.918880419
3.489617189,1.850194969
3.458335355,1.705645672
3.409281926,1.652369574
3.217242551,1.509292175
3.268381515,1.497290243
3.231522151,1.468256624
3.13782864,1.442053955
3.084549542,1.459613364
2.973746733,1.462901288
2.964731474,1.473936986
2.904544415,1.516757339
2.842873796,1.553477025
2.798825165,1.637127021
2.764628398,1.612731404
2.74537244,1.620317334
2.748357817,1.675930907
2.839533112,1.646555617
3.000261335,1.673086901
2.990847019,1.692571469
2.981266183,1.738053796
2.970437174,2.050506884
2.808502932,1.844095024
2.745673989,1.861499036
2.675408213,1.89187696
2.883155664,1.946161463
3.031155244,1.875198272
2.961719588,1.89628521
2.563632351,2.001164241
2.665880095,2.010826489
2.76118259,2.241251536
2.695371502,2.079617567
2.632588788,2.127998394
2.60832305,2.127520907
2.592195102,2.150114404
2.652469515,2.379790391
2.987743928,2.214466378
2.972938375,2.245101068
2.904700167,2.268637832
2.784572685,2.312966305
2.720960521,2.337435317
2.657405324,2.371933497
2.885992799,2.425504096
2.952454279,2.511275507
2.528436818,2.506925295
2.994818044,2.630655971
2.591199271,2.548386646
2.792825281,2.62571222
2.777412757,2.658282819
2.722240855,2.672387262
2.884689418,2.858966352
2.584177121,2.647555159
2.622110648,2.610530142
2.553973574,2.615130494
2.482181662,2.621991106
2.613570052,2.644149164
2.589564468,2.665805412
2.618032307,2.690427739
2.693490521,2.737362445
2.71376388,2.781037173
2.638081869,2.785089982
2.608790822,2.810332264
2.38955462,2.786653337
2.498717644,2.856175191
2.334372521,2.848025253
2.262914275,2.851397479
2.392473414,3.288794154
2.43647312,3.215040646
2.213555593,3.211565877
2.352476179,2.878370848
2.284198345,3.174123509
2.275687206,2.840290043
2.2878525,2.95251074
2.178017128,3.169431967
1.995033033,2.788145213
2.03503852,2.756713335
1.949106723,2.753905273
1.97826362,3.055165483
1.896535262,2.982274708
1.723908856,2.710476449
1.713352625,3.009249905
1.591828304,2.705840118
1.488325866,2.713308278
1.453828974,2.701745938
1.428354257,2.70215657
1.306902133,2.689449348
1.279478913,2.685594938
1.389087916,2.625381621
1.499709559,2.582006513
1.462300063,2.552887397
1.431884464,2.550799694
1.401444765,2.550837702
1.285975652,2.708218862
1.449512172,2.939570556
1.31606577,2.758833884
1.291650171,2.771746181
1.195264645,2.754311379
1.707854818,2.749098242
1.673421097,2.751104813
1.264969537,2.922205711
1.39351812,2.726399577
1.409078376,2.758532551
1.381637725,2.737766436
1.300240531,2.737584514
1.26587446,2.736049584
1.230477123,2.76077164
1.336037379,2.781904614
1.397580171,2.801128934
1.314128754,2.794322799
1.284652865,2.792834291
1.204200741,2.79312707
1.147778278,2.772733584
1.095519891,2.753580425
1.035204745,2.719545786
1.008815778,2.725962251
1.072861324,2.718025238
1.054229446,2.67221426
1.025722944,2.667164158
0.951272855,2.653008143
0.879970406,2.621325627
0.850756543,2.624479561
1.054536326,2.935902174
0.884606192,2.662254613
1.081305426,2.779990674
1.027279069,2.695083406
1.000941794,2.639124087
0.966848912,2.578444674
1.009932151,2.56568686
0.599396511,2.437788895
0.586776948,2.412653273
0.523482151,2.407234743
0.616825322,2.339776574
0.660088893,2.281513818
0.647087648,2.255273989
0.634436064,2.207973151
0.563165215,2.2005975
0.549076308,2.151396806
0.477566387,2.137033064
0.404569902,2.111536076
0.572683502,2.065991322
0.560343987,2.136553031
0.486147854,2.003306344
0.414637932,1.987942602
0.402665933,1.965689786
0.508577027,1.919489092
0.235575782,2.022249263
0.541469406,1.878800481
0.471445431,1.834315502
0.458963879,1.811939265
0.273556344,1.823785691
0.264438244,1.8095981
0.248673559,1.770348095
0.178409685,1.753226459
0.451204081,1.688078354
0.540524203,1.723790182
0.527335535,1.699377842
0.460740579,1.665051757
0.238651672,1.647851063
0.279475223,1.639689767
0.265625845,1.605478183
0.203303755,1.584383134
0.137039881,1.551261498
0.127331721,1.53398602
0.112115647,1.497585882
0.20192698,1.465173542
0.337398939,1.44707384
0.275222489,1.411912544
0.463900399,1.513817494
0.494520145,1.568749147
0.480351948,1.554321701
0.414222808,1.502610231
0.38018097,1.471688196
0.272989271,1.392690821
0.18759192,1.339721163
0.143080409,1.313961562
0.097404724,1.281586315
0.048935963,1.242492097
0.002808312,1.218712547
-0.044722838,1.194301949
-0.040079338,1.158015014
-0.089068778,1.139865661
-0.151823283,1.10980746
-0.136942523,1.088926071
-0.202311367,1.062190793
-0.184244328,1.036721539
-0.274356717,0.994011528
-0.272066987,0.953385355
-0.273579651,0.91159228
1.291564984,1.310739146
1.278737466,1.28689717
1.250397352,1.265173537
1.235344359,1.240487362
1.232142787,1.288741822
1.197217835,1.191030371
1.172354282,1.166343132
1.146697509,1.144492981
1.145098414,1.181665575
1.126159439,1.155779131
1.093359758,1.074948342
1.076962174,1.051201447
1.060820068,1.025479564
0.387987196,0.741804476
0.468184993,0.760141571
0.553983421,0.774396032
0.564946336,0.743304587
0.522105852,0.710856428
0.500788276,0.674889221
0.450250593,0.656250297
0.459616186,0.709136017
0.951703263,0.773698075
0.915617612,0.707372828
0.859749504,0.614552834
0.899769453,0.628716129
0.799436161,0.50992118
0.813334277,0.487024133
0.744328923,0.427877893
0.66932251,0.366235963
0.644261564,0.357909222
0.673111384,0.351856749
0.651874071,0.343685206
0.676608767,0.345317669
0.699255395,0.336420963
0.77775345,0.335505173
0.695109646,0.336366136
0.719334727,0.325907922
0.745479349,0.32877593
0.777392888,0.327428784
0.808391625,0.334370968
0.83743698,0.335004883
0.923520502,0.329363463
0.895596152,0.342877136
0.922687019,0.337206629
0.891785201,0.351507027
0.979838175,0.344110893
1.009884007,0.346866943
0.978929839,0.359622992
1.008991121,0.361316935
1.038052403,0.360010877
1.130136628,0.353611601
1.095227245,0.364065108
1.122369545,0.364065889
1.150467727,0.369366287
1.244529009,0.358060229
1.208560956,0.367994608
1.304629917,0.359657485
1.334714141,0.362258209
1.363856195,0.3605009
1.392004766,0.362597434
1.421058339,0.361322434
1.382149206,0.382651927
1.47820218,0.363255793
1.441171829,0.380562551
1.542179829,0.371592989
1.572241111,0.373286932
1.600361301,0.373620016
1.62948881,0.372922977
1.585637381,0.388019511
1.758785952,0.367116045
1.712934523,0.375212579
1.744021226,0.372922541
1.776100203,0.380664585
1.806222042,0.383109794
1.834385688,0.377262027
1.940563579,0.374353918
1.892774479,0.391072931
1.919951203,0.388052814
1.948106856,0.388120196
1.90217381,0.40403073
1.935260513,0.416740692
2.043362571,0.400386465
2.151506606,0.381738274
2.103672556,0.402996619
2.051836202,0.418148852
2.160019892,0.404099555
2.188175545,0.402166936
2.135289923,0.415643263
2.2483689,0.399385308
2.278483278,0.406861634
2.22563256,0.42507418
2.253817527,0.42813589
2.365021937,0.408999011
2.393246219,0.412661588
2.334450385,0.429408808
2.447634075,0.413359511
2.395751361,0.441941065
2.509895395,0.420292875
2.454046766,0.443613537
2.498751979,0.436032459
2.615983608,0.422778708
2.644221969,0.424495721
3.873466111,1.542073596
3.864692905,1.45995407
3.864901844,1.550025289
3.565124862,1.527034077
3.865372162,1.47982384
3.778653032,1.554462282
3.85291385,1.493191536
3.85818543,1.499762275
3.867462109,1.574198847
3.857702603,1.513018854
3.851901341,1.581246666
3.860141836,1.527066673
3.84638233,1.533886679
3.852636404,1.593646191
3.85691454,1.547187655
3.843197641,1.552595947
3.845449377,1.559254471
3.854681006,1.566000719
3.826294051,1.609293053
3.830261614,1.648137184
3.79325073,1.795694695
3.759155731,1.862631231
3.720912517,1.933090779
3.632714119,2.032222315
3.566254042,2.091019459
3.585405284,2.076983837
3.515287738,2.074533049
3.48913935,2.075002103
3.508467181,2.069791635
3.429166797,2.053455952
3.452117929,2.026504757
3.526257138,1.979143552
3.595866899,1.864425573
3.685684837,1.788321186
3.723460708,1.724987501
3.642579365,1.670581915
3.583240974,1.744953978
3.596412593,1.723384751
3.57208639,1.707544137
3.581981698,1.691690344
3.558224334,1.661625476
4.093820475,1.143618733
3.752991659,1.54524628
3.798803764,1.467747736
3.783348943,1.505058234
